,Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
516,54,7516,59,1,1,0,37,0,6,0,59,1
517,166,7552,29,0,1,0,29,0,2,0,17,0
518,161,7553,62,1,2,0,17,0,0,0,62,1
519,31,7561,65,1,2,0,23,0,1,0,65,1
520,122,7659,78,1,1,0,31,0,0,0,78,1
521,39,7663,56,1,1,0,25,0,1,0,56,1
522,34,7692,121,2,4,0,7,0,8,0,121,2
523,5,7738,14,0,1,0,14,0,0,0,3,0
524,5,7738,14,0,1,0,14,0,0,0,3,0
525,5,7738,14,0,1,0,14,0,0,0,3,0
526,5,7738,14,0,1,0,14,0,0,0,3,0
527,5,7738,14,0,1,0,14,0,0,0,3,0
528,166,7749,95,1,1,0,23,0,10,0,95,1
529,166,7751,52,1,1,0,33,0,3,0,52,1
530,109,7808,34,0,0,0,34,0,2,0,32,0
531,159,7822,72,1,1,0,42,0,1,0,72,1
532,22,7828,47,0,1,0,7,0,1,0,47,0
533,167,7869,22,0,0,0,19,0,0,0,22,0
534,167,7869,22,0,0,0,19,0,0,0,22,0
535,22,7903,41,0,0,0,11,0,0,0,41,0
536,69,7961,159,3,2,0,134,2,1,0,159,3
537,75,7964,89,1,2,0,33,0,5,0,89,1
538,54,8020,32,0,1,0,32,0,2,0,32,0
539,15,8135,40,0,1,0,29,0,3,0,40,0
540,166,8139,30,0,1,0,19,0,4,0,30,0
541,166,8139,30,0,1,0,19,0,4,0,30,0
542,69,8204,73,1,0,0,24,0,0,0,73,1
543,69,8204,73,1,0,0,24,0,0,0,73,1
544,69,8204,73,1,0,0,24,0,0,0,73,1
545,100,8223,59,1,1,0,21,0,1,0,59,1
546,100,8392,92,1,2,0,34,0,1,0,92,1
547,129,8471,52,1,1,0,40,0,0,0,52,1
548,58,8513,33,0,0,0,33,0,0,0,32,0
549,58,8513,33,0,0,0,33,0,0,0,32,0
550,58,8513,33,0,0,0,33,0,0,0,32,0
551,58,8513,33,0,0,0,33,0,0,0,32,0
552,58,8513,33,0,0,0,33,0,0,0,32,0
553,166,8544,54,1,2,0,30,0,11,0,54,1
554,164,8559,31,0,0,0,31,0,2,0,21,0
555,164,8560,50,0,1,0,22,0,7,0,50,0
556,127,8633,53,1,1,0,36,0,1,0,53,1
557,77,8634,44,0,1,0,44,0,1,0,16,0
558,130,8646,37,0,1,0,35,0,0,0,37,0
559,58,8675,54,1,1,0,30,0,3,0,54,1
561,166,6146,40,0,1,0,7,0,6,0,40,0
562,116,6175,101,2,1,0,62,1,0,0,101,2
563,33,6241,160,3,1,0,45,0,0,0,160,3
564,162,6248,89,1,1,0,39,0,0,0,89,1
565,62,6287,56,1,1,0,13,0,0,0,56,1
566,166,6941,74,1,1,0,8,0,13,0,74,1
567,166,6941,74,1,1,0,8,0,13,0,74,1
568,75,6954,48,0,1,0,48,0,3,0,36,0
569,19,6958,12,0,0,0,12,0,0,0,11,0
570,166,6969,42,0,1,0,28,0,10,0,42,0
571,53,6986,27,0,1,0,27,0,4,0,19,0
572,106,6989,15,0,0,0,15,0,0,0,10,0
573,75,7004,82,1,1,0,42,0,2,0,82,1
574,32,7056,67,1,2,0,10,0,8,0,67,1
575,4,7084,40,0,1,0,14,0,0,0,40,0
576,43,7107,90,1,4,0,20,0,0,0,90,1
577,69,7120,43,0,2,0,21,0,0,0,43,0
578,69,7253,500,5,1,0,42,0,0,0,435,5
579,159,7299,55,1,1,0,29,0,0,0,55,1
580,122,7346,25,0,0,0,15,0,0,0,25,0
581,81,7416,75,1,3,0,15,0,1,0,75,1
582,162,6313,37,0,1,0,37,0,0,0,13,0
583,69,6404,50,0,0,0,21,0,0,0,50,0
584,146,6461,34,0,1,0,17,0,3,0,34,0
585,146,6474,49,0,1,0,30,0,5,0,49,0
586,146,6484,53,1,1,0,26,0,7,0,53,1
587,166,6527,72,1,1,0,7,0,14,0,72,1
588,94,6543,48,0,1,0,15,0,0,0,48,0
589,15,6603,43,0,1,0,25,0,4,0,43,0
590,54,6628,41,0,1,0,26,0,4,0,41,0
591,75,6632,40,0,1,0,40,0,2,0,20,0
592,100,6657,61,1,1,0,8,0,4,0,61,1
593,15,6726,42,0,1,0,28,0,4,0,42,0
594,75,6779,67,1,1,0,36,0,3,0,67,1
595,166,6782,30,0,1,0,30,0,3,0,22,0
596,166,6782,30,0,1,0,30,0,3,0,22,0
597,100,6783,50,0,1,0,14,0,3,0,50,0
598,23,6823,52,1,1,0,36,0,1,0,52,1
599,33,6833,58,1,1,0,28,0,2,0,58,1
600,166,6865,58,1,1,0,14,0,10,0,58,1
601,93,6872,33,0,0,0,19,0,0,0,33,0
602,113,5769,138,2,4,0,25,0,4,0,138,2
603,130,5791,36,0,1,0,36,0,0,0,33,0
604,69,5808,169,3,1,0,36,0,0,0,169,3
605,166,5884,49,0,1,0,31,0,6,0,49,0
606,53,5955,23,0,1,0,23,0,6,0,18,0
607,123,5519,63,1,1,0,24,0,3,0,63,1
608,54,5597,31,0,1,0,31,0,1,0,21,0
609,58,5605,34,0,0,0,34,0,1,0,31,0
610,172,5656,36,0,0,0,16,0,0,0,36,0
611,166,8181,49,0,1,0,25,0,11,0,49,0
612,104,8196,59,1,2,0,16,0,4,0,59,1
613,69,8212,180,3,2,0,151,3,1,0,180,3
614,73,8217,27,0,0,0,27,0,0,0,13,0
615,116,8219,194,3,3,0,176,3,2,0,194,3
616,59,8221,74,1,2,0,17,0,1,0,74,1
617,77,8238,35,0,1,0,35,0,1,0,13,0
618,146,8239,29,0,1,0,29,0,2,0,20,0
619,146,8239,29,0,1,0,29,0,2,0,20,0
620,69,8260,54,1,0,0,25,0,0,0,54,1
621,166,8261,58,1,2,0,18,0,21,0,58,1
622,109,8302,42,0,0,0,35,0,1,0,42,0
624,33,8376,206,4,7,0,206,4,9,0,167,3
625,54,5541,51,1,1,0,22,0,5,0,51,1
626,69,5680,157,3,3,0,157,3,1,0,126,2
627,69,6586,87,1,1,0,36,0,0,0,87,1
628,155,6613,32,0,0,0,16,0,0,0,32,0
630,166,6709,45,0,1,0,22,0,5,0,45,0
631,162,6720,55,1,1,0,40,0,1,0,55,1
632,166,6774,114,2,3,0,8,0,37,0,114,2
633,140,6819,50,0,1,0,31,0,1,0,50,0
634,110,6820,13,0,0,0,13,0,1,0,12,0
635,58,6880,33,0,1,0,33,0,2,0,30,0
636,151,6900,38,0,0,0,38,0,1,0,19,0
637,75,6930,33,0,1,0,33,0,2,0,23,0
638,166,6972,47,0,1,0,21,0,2,0,47,0
639,166,6972,47,0,1,0,21,0,2,0,47,0
640,58,6987,33,0,1,0,33,0,2,0,29,0
641,33,7058,99,1,4,0,99,1,5,0,97,1
642,4,7108,66,1,1,0,22,0,0,0,66,1
643,14,7168,52,1,1,0,28,0,1,0,52,1
644,130,7170,70,1,1,0,23,0,2,0,70,1
645,109,7173,38,0,1,0,27,0,4,0,38,0
646,62,7186,32,0,1,0,14,0,0,0,32,0
647,166,7193,72,1,3,0,0,0,10,0,72,1
648,58,7262,29,0,0,0,28,0,1,0,29,0
649,70,7295,67,1,1,0,36,0,0,0,67,1
650,122,7341,54,1,1,0,22,0,0,0,54,1
651,75,7365,49,0,1,0,49,0,0,0,36,0
652,146,7431,32,0,1,0,32,0,1,0,15,0
653,122,7458,17,0,0,0,16,0,0,0,17,0
654,130,6268,33,0,1,0,33,0,0,0,10,0
655,130,6312,44,0,1,0,44,0,4,0,31,0
656,130,6314,61,1,1,0,24,0,10,0,61,1
657,130,6314,61,1,1,0,24,0,10,0,61,1
658,130,6319,25,0,1,0,25,0,0,0,19,0
659,114,6346,52,1,0,0,34,0,1,0,52,1
660,130,6427,31,0,1,0,31,0,0,0,31,0
661,15,6439,38,0,1,0,23,0,3,0,38,0
662,54,6485,38,0,1,0,23,0,3,0,38,0
663,100,6494,52,1,1,0,6,0,5,0,52,1
665,124,7479,40,0,0,0,29,0,1,0,40,0
666,104,7525,39,0,1,0,39,0,4,0,38,0
667,70,7583,34,0,1,0,25,0,0,0,34,0
668,33,7597,111,2,2,0,42,0,8,0,111,2
669,166,7602,77,1,2,0,10,0,27,0,77,1
670,22,7658,52,1,1,0,6,0,1,0,52,1
671,75,7688,44,0,1,0,33,0,3,0,44,0
672,58,3362,37,0,1,0,37,0,1,0,30,0
673,164,3376,39,0,0,0,31,0,1,0,39,0
674,69,3413,179,3,3,0,102,2,4,0,179,3
675,67,3418,51,1,1,0,27,0,2,0,51,1
676,164,3459,36,0,0,0,27,0,3,0,36,0
677,164,3500,50,0,0,0,29,0,1,0,50,0
678,166,3512,51,1,1,0,28,0,9,0,51,1
679,46,3562,79,1,3,0,5,0,9,0,79,1
680,46,3562,79,1,3,0,5,0,9,0,79,1
681,46,3562,79,1,3,0,5,0,9,0,79,1
682,61,3578,99,1,3,0,11,0,11,0,99,1
683,166,3618,24,0,1,0,24,0,2,0,17,0
684,58,3631,32,0,1,0,32,0,2,0,26,0
685,166,3682,29,0,1,0,29,0,2,0,23,0
686,102,3695,81,1,1,0,34,0,0,0,81,1
687,159,3716,74,1,0,0,40,0,0,0,74,1
688,79,3727,130,2,1,0,30,0,0,0,130,2
689,22,3736,55,1,2,0,1,0,3,0,55,1
690,22,3736,55,1,2,0,1,0,3,0,55,1
691,15,3744,38,0,1,0,28,0,4,0,38,0
692,15,3744,38,0,1,0,28,0,4,0,38,0
693,146,3752,31,0,1,0,31,0,2,0,25,0
694,75,3787,40,0,1,0,40,0,1,0,30,0
695,166,3805,45,0,1,0,32,0,8,0,45,0
696,116,3808,301,5,1,0,82,1,1,0,301,5
697,166,3816,59,1,2,0,41,0,5,0,59,1
698,164,3817,78,1,0,0,37,0,0,0,78,1
699,164,3817,78,1,0,0,37,0,0,0,78,1
700,164,3817,78,1,0,0,37,0,0,0,78,1
701,164,3817,78,1,0,0,37,0,0,0,78,1
702,54,3819,28,0,1,0,27,0,2,0,28,0
703,75,3821,44,0,1,0,44,0,0,0,33,0
704,58,3863,30,0,0,0,30,0,2,0,26,0
705,97,3887,49,0,1,0,49,0,0,0,47,0
706,69,3952,217,4,3,0,103,2,1,0,217,4
707,75,3964,38,0,1,0,38,0,1,0,36,0
708,5,3969,32,0,0,0,13,0,0,0,32,0
709,5,3969,32,0,0,0,13,0,0,0,32,0
710,166,3973,64,1,2,0,5,0,15,0,64,1
711,166,3982,58,1,1,0,24,0,4,0,58,1
712,131,4301,157,3,4,0,17,0,2,0,157,3
713,166,4313,84,1,1,0,9,0,15,0,84,1
714,109,4391,40,0,1,0,28,0,4,0,40,0
715,54,4418,51,1,1,0,21,0,5,0,51,1
716,166,4439,43,0,1,0,17,0,4,0,43,0
717,54,4455,72,1,1,0,34,0,3,0,72,1
718,166,4475,66,1,2,0,12,0,15,0,66,1
719,166,4483,75,1,2,0,5,0,14,0,75,1
720,46,4557,59,1,2,0,1,0,6,0,59,1
721,46,4557,59,1,2,0,1,0,6,0,59,1
722,124,4562,32,0,1,0,25,0,1,0,32,0
723,75,4570,85,1,1,0,27,0,6,0,85,1
724,33,4600,99,1,3,0,41,0,6,0,99,1
725,58,4611,34,0,1,0,34,0,2,0,27,0
726,58,4941,37,0,1,0,37,0,1,0,24,0
727,65,4961,144,2,3,0,4,0,12,0,144,2
728,166,5016,64,1,1,0,29,0,4,0,64,1
729,58,5032,31,0,1,0,25,0,3,0,31,0
730,166,5071,72,1,2,0,17,0,7,0,72,1
731,33,5087,70,1,2,0,28,0,2,0,70,1
732,100,5108,95,1,3,0,8,0,11,0,95,1
733,33,5125,68,1,2,0,29,0,2,0,68,1
734,33,5129,124,2,4,0,44,0,7,0,124,2
735,58,5152,32,0,1,0,32,0,2,0,24,0
736,109,4229,39,0,1,0,29,0,4,0,39,0
737,129,4276,61,1,1,0,40,0,0,0,61,1
738,69,4636,174,3,1,0,46,0,0,0,174,3
739,166,4684,83,1,1,0,11,0,12,0,83,1
740,151,4688,38,0,0,0,38,0,0,0,20,0
741,58,4697,37,0,1,0,37,0,1,0,24,0
742,58,4702,34,0,1,0,28,0,4,0,34,0
743,67,4784,38,0,1,0,32,0,1,0,38,0
744,166,4791,53,1,1,0,45,0,1,0,53,1
745,166,4814,31,0,1,0,31,0,1,0,26,0
746,58,4887,32,0,0,0,32,0,1,0,26,0
747,166,4915,93,1,2,0,6,0,17,0,93,1
748,22,3993,25,0,1,0,7,0,1,0,25,0
749,166,4070,56,1,1,0,20,0,7,0,56,1
750,77,4103,38,0,1,0,38,0,0,0,14,0
751,21,4110,31,0,1,0,18,0,0,0,31,0
752,34,4168,36,0,1,0,5,0,3,0,36,0
753,166,4182,45,0,1,0,45,0,1,0,25,0
754,166,4182,45,0,1,0,45,0,1,0,25,0
755,166,7812,47,0,1,0,30,0,8,0,47,0
756,123,7823,61,1,1,0,27,0,2,0,61,1
757,146,7824,46,0,1,0,26,0,4,0,46,0
758,130,7836,43,0,1,0,31,0,0,0,43,0
759,130,7836,43,0,1,0,31,0,0,0,43,0
760,165,7841,26,0,0,0,16,0,0,0,26,0
761,46,7843,59,1,1,0,13,0,6,0,59,1
762,166,7857,44,0,1,0,21,0,8,0,44,0
763,166,7857,44,0,1,0,21,0,8,0,44,0
764,166,7858,72,1,2,0,16,0,10,0,72,1
765,21,7966,32,0,1,0,17,0,0,0,32,0
766,147,7989,46,0,1,0,32,0,0,0,46,0
767,61,8001,64,1,2,0,9,0,7,0,64,1
768,166,8032,125,2,4,0,4,0,36,0,125,2
769,22,8041,24,0,0,0,13,0,0,0,24,0
770,54,8066,50,0,1,0,22,0,5,0,50,0
771,113,8199,48,0,2,0,21,0,0,0,48,0
772,25,8237,67,1,4,0,20,0,1,0,67,1
773,166,8258,54,1,1,0,19,0,6,0,54,1
774,69,8331,153,3,0,0,38,0,0,0,153,3
775,77,8338,51,1,1,0,51,1,1,0,44,0
776,116,8371,356,5,2,0,100,2,1,0,354,5
777,166,8406,78,1,2,0,43,0,6,0,78,1
778,33,8470,39,0,1,0,39,0,0,0,18,0
779,166,8496,73,1,2,0,40,0,10,0,73,1
780,58,8501,34,0,1,0,34,0,2,0,28,0
782,166,8540,57,1,1,0,45,0,4,0,57,1
783,166,8540,57,1,1,0,45,0,4,0,57,1
784,166,8542,39,0,1,0,20,0,4,0,39,0
785,164,8565,47,0,0,0,27,0,3,0,47,0
786,164,8565,47,0,0,0,27,0,3,0,47,0
787,164,8565,47,0,0,0,27,0,3,0,47,0
788,164,8565,47,0,0,0,27,0,3,0,47,0
789,164,8565,47,0,0,0,27,0,3,0,47,0
790,164,8565,47,0,0,0,27,0,3,0,47,0
791,165,8572,64,1,3,0,14,0,1,0,64,1
792,165,8574,33,0,0,0,15,0,0,0,33,0
793,130,8611,32,0,1,0,32,0,0,0,9,0
794,54,8624,32,0,0,0,32,0,1,0,18,0
795,130,8642,51,1,0,0,31,0,0,0,51,1
796,159,8650,112,2,1,0,47,0,0,0,112,2
797,75,8669,55,1,1,0,55,1,0,0,42,0
798,155,9619,43,0,1,0,33,0,0,0,43,0
799,69,9620,291,4,1,0,41,0,0,0,291,4
800,166,9630,52,1,1,0,48,0,3,0,52,1
801,33,9670,151,3,3,0,151,3,2,0,97,1
802,75,9760,58,1,1,0,47,0,3,0,58,1
803,22,9771,48,0,1,0,9,0,4,0,48,0
804,75,9820,42,0,1,0,39,0,4,0,42,0
805,22,9833,29,0,1,0,6,0,1,0,29,0
806,76,9847,41,0,0,0,26,0,1,0,41,0
807,29,9918,28,0,1,0,28,0,0,0,12,0
808,22,9944,43,0,1,0,14,0,1,0,43,0
809,130,9972,32,0,1,0,32,0,1,0,29,0
810,58,9993,52,1,1,0,35,0,4,0,52,1
812,32,10038,17,0,0,0,17,0,0,0,3,0
813,70,10050,101,2,2,0,90,1,1,0,101,2
814,15,10096,55,1,1,0,27,0,4,0,55,1
815,75,10098,54,1,1,0,36,0,3,0,54,1
816,22,10100,88,1,3,0,0,0,7,0,88,1
817,123,10151,76,1,1,0,39,0,1,0,76,1
818,166,9019,65,1,1,0,28,0,4,0,65,1
819,130,9048,35,0,1,0,35,0,0,0,16,0
820,152,9064,43,0,2,0,23,0,5,0,43,0
821,166,9084,48,0,1,0,12,0,13,0,48,0
822,166,9102,63,1,1,0,23,0,7,0,63,1
823,58,9121,64,1,1,0,39,0,1,0,64,1
824,15,9194,37,0,1,0,30,0,3,0,37,0
825,75,9217,53,1,2,0,23,0,6,0,53,1
826,161,9247,59,1,1,0,17,0,0,0,59,1
827,155,9267,53,1,1,0,27,0,0,0,53,1
828,70,9278,74,1,2,0,47,0,0,0,74,1
829,166,9359,51,1,1,0,19,0,15,0,51,1
830,22,9362,15,0,0,0,14,0,0,0,15,0
831,19,9426,20,0,0,0,7,0,1,0,20,0
832,166,9428,74,1,3,0,20,0,26,0,74,1
833,130,9456,34,0,1,0,34,0,0,0,28,0
834,166,9469,103,2,1,0,19,0,4,0,103,2
835,75,9533,58,1,2,0,31,0,4,0,58,1
836,54,9547,151,3,1,0,31,0,5,0,151,3
837,22,9577,14,0,0,0,14,0,0,0,13,0
838,130,9583,49,0,1,0,28,0,6,0,49,0
839,58,9589,51,1,1,0,22,0,6,0,51,1
840,144,9593,49,0,1,0,31,0,0,0,49,0
841,109,3329,30,0,1,0,30,0,3,0,20,0
842,129,3336,40,0,1,0,35,0,1,0,40,0
843,166,3355,72,1,2,0,15,0,16,0,72,1
844,69,3414,85,1,2,0,85,1,1,0,61,1
845,130,3445,37,0,1,0,26,0,0,0,37,0
846,166,3465,87,1,4,0,14,0,33,0,87,1
847,166,3488,109,2,3,0,16,0,31,0,109,2
848,58,3501,56,1,1,0,35,0,4,0,56,1
849,58,3540,69,1,1,0,38,0,2,0,69,1
850,45,3583,57,1,1,0,19,0,3,0,57,1
851,159,3592,62,1,1,0,33,0,1,0,62,1
852,80,3595,78,1,3,0,25,0,1,0,78,1
853,22,3605,90,1,2,0,7,0,8,0,90,1
854,114,3636,30,0,0,0,30,0,0,0,26,0
855,100,3647,56,1,1,0,30,0,1,0,56,1
856,109,3674,32,0,0,0,32,0,1,0,17,0
857,58,3694,57,1,1,0,43,0,2,0,57,1
858,58,3694,57,1,1,0,43,0,2,0,57,1
859,58,3704,45,0,1,0,35,0,2,0,45,0
860,166,3708,67,1,2,0,35,0,13,0,67,1
861,124,3732,34,0,1,0,34,0,2,0,30,0
862,166,3877,54,1,1,0,25,0,6,0,54,1
863,166,3900,70,1,2,0,28,0,16,0,70,1
865,166,3926,105,2,3,0,12,0,26,0,105,2
866,58,3953,59,1,1,0,36,0,4,0,59,1
867,164,4031,33,0,0,0,33,0,1,0,9,0
868,42,4118,39,0,1,0,18,0,0,0,39,0
869,22,4170,20,0,0,0,16,0,1,0,20,0
870,75,4171,75,1,2,0,29,0,8,0,75,1
871,166,4177,32,0,1,0,30,0,7,0,32,0
872,43,4214,39,0,2,0,10,0,0,0,39,0
873,131,4286,78,1,6,0,17,0,3,0,78,1
874,164,4290,32,0,0,0,32,0,2,0,16,0
875,164,4290,32,0,0,0,32,0,2,0,16,0
876,22,9687,30,0,0,0,12,0,1,0,30,0
877,166,9734,43,0,1,0,12,0,5,0,43,0
878,116,6021,165,3,4,0,78,1,6,0,165,3
879,58,6037,42,0,1,0,42,0,0,0,26,0
880,131,6040,107,2,2,0,29,0,1,0,107,2
881,130,6061,35,0,1,0,35,0,0,0,15,0
882,59,6084,35,0,1,0,23,0,0,0,35,0
883,67,6117,58,1,1,0,58,1,0,0,54,1
884,161,6132,51,1,1,0,15,0,0,0,51,1
885,69,6169,109,2,3,0,47,0,2,0,109,2
886,141,6226,81,1,1,0,49,0,0,0,81,1
887,69,6232,174,3,2,0,44,0,4,0,174,3
888,15,6252,53,1,1,0,38,0,2,0,53,1
889,69,6257,117,2,2,0,40,0,5,0,117,2
890,130,6316,48,0,1,0,48,0,0,0,19,0
891,130,6316,48,0,1,0,48,0,0,0,19,0
892,130,6373,43,0,1,0,39,0,0,0,43,0
893,69,6379,128,2,1,0,35,0,2,0,128,2
894,106,6519,30,0,1,0,30,0,0,0,28,0
895,166,6565,66,1,1,0,28,0,1,0,66,1
896,166,6643,35,0,0,0,35,0,0,0,8,0
897,22,6644,78,1,1,0,33,0,1,0,78,1
898,54,6670,48,0,1,0,48,0,0,0,29,0
899,54,6695,75,1,1,0,54,1,0,0,75,1
900,99,6703,55,1,1,0,27,0,0,0,55,1
901,75,6737,84,1,1,0,62,1,0,0,84,1
902,164,6750,32,0,1,0,29,0,1,0,32,0
903,9,6781,63,1,1,0,39,0,0,0,63,1
904,70,6815,264,4,15,0,8,0,52,1,264,4
905,166,6912,50,0,1,0,32,0,1,0,50,0
906,22,6913,60,1,1,0,29,0,0,0,60,1
907,22,7009,35,0,1,0,17,0,0,0,35,0
908,54,7019,35,0,1,0,35,0,0,0,31,0
909,166,7043,116,2,3,0,19,0,25,0,116,2
910,146,7046,45,0,1,0,45,0,0,0,28,0
911,164,7142,34,0,1,0,30,0,1,0,34,0
912,22,7182,67,1,1,0,21,0,1,0,67,1
913,75,7187,76,1,1,0,59,1,0,0,76,1
914,33,11264,154,3,3,0,2,0,28,0,154,3
915,33,11280,97,1,2,0,25,0,6,0,97,1
916,166,11355,148,2,3,0,18,0,23,0,148,2
917,166,11356,61,1,1,0,21,0,3,0,61,1
918,85,11364,35,0,1,0,35,0,0,0,17,0
919,166,11384,53,1,1,0,46,0,0,0,53,1
920,34,11500,71,1,2,0,16,0,3,0,71,1
921,166,10642,36,0,1,0,26,0,9,0,36,0
922,166,10642,36,0,1,0,26,0,9,0,36,0
923,164,10665,28,0,1,0,28,0,3,0,17,0
924,164,10666,26,0,1,0,26,0,2,0,15,0
925,75,10251,75,1,1,0,43,0,3,0,75,1
926,58,10281,68,1,1,0,40,0,1,0,68,1
927,166,10332,48,0,1,0,48,0,3,0,29,0
928,75,10348,43,0,1,0,28,0,4,0,43,0
929,166,10353,33,0,1,0,33,0,2,0,15,0
930,166,10353,33,0,1,0,33,0,2,0,15,0
931,166,10353,33,0,1,0,33,0,2,0,15,0
932,166,10353,33,0,1,0,33,0,2,0,15,0
933,58,10367,46,0,1,0,32,0,4,0,46,0
934,58,10369,69,1,1,0,36,0,2,0,69,1
935,44,10380,36,0,0,0,36,0,0,0,16,0
936,100,10388,58,1,1,0,21,0,1,0,58,1
937,111,10416,46,0,1,0,21,0,0,0,46,0
938,54,10497,47,0,1,0,25,0,5,0,47,0
939,54,10498,44,0,1,0,27,0,5,0,44,0
940,164,10579,28,0,1,0,23,0,5,0,28,0
941,164,10580,50,0,1,0,15,0,10,0,50,0
942,100,10688,137,2,3,0,9,0,10,0,137,2
943,100,10688,137,2,3,0,9,0,10,0,137,2
944,100,10688,137,2,3,0,9,0,10,0,137,2
945,130,10700,19,0,1,0,19,0,0,0,11,0
946,168,10743,108,2,1,0,52,1,1,0,108,2
947,166,3078,72,1,1,0,29,0,2,0,72,1
948,69,3094,226,4,1,0,48,0,0,0,226,4
949,166,3132,57,1,2,0,27,0,13,0,57,1
950,58,3161,35,0,0,0,35,0,1,0,20,0
951,116,3182,180,3,2,0,107,2,0,0,180,3
952,69,3203,65,1,0,0,21,0,0,0,65,1
953,135,3263,154,3,2,0,13,0,4,0,154,3
954,77,10970,49,0,1,0,49,0,3,0,43,0
955,58,11028,43,0,1,0,43,0,0,0,25,0
956,166,11101,43,0,1,0,43,0,2,0,23,0
957,121,11104,49,0,0,0,24,0,0,0,49,0
958,144,11106,154,3,2,0,0,0,23,0,154,3
959,58,11121,44,0,1,0,44,0,0,0,32,0
960,126,11162,421,5,27,0,0,0,91,1,415,5
961,75,11190,96,1,1,0,59,1,0,0,96,1
962,77,11196,112,2,3,0,6,0,19,0,112,2
963,54,13540,69,1,1,0,56,1,0,0,69,1
964,166,13557,82,1,2,0,41,0,6,0,82,1
965,28,13585,54,1,1,0,15,0,0,0,54,1
966,10,13628,39,0,1,0,31,0,0,0,39,0
967,162,13637,43,0,1,0,43,0,0,0,24,0
968,24,13644,74,1,1,0,34,0,0,0,74,1
969,166,13363,51,1,1,0,44,0,1,0,51,1
970,166,13383,60,1,1,0,49,0,1,0,60,1
971,166,13383,60,1,1,0,49,0,1,0,60,1
972,166,13398,57,1,1,0,32,0,5,0,57,1
973,166,13403,41,0,1,0,35,0,1,0,41,0
974,166,13475,50,0,1,0,42,0,2,0,50,0
975,166,13512,86,1,1,0,86,1,1,0,19,0
976,166,13518,53,1,1,0,29,0,0,0,53,1
977,166,7804,41,0,1,0,41,0,3,0,24,0
978,166,7816,48,0,1,0,29,0,8,0,48,0
979,166,7816,48,0,1,0,29,0,8,0,48,0
980,166,7816,48,0,1,0,29,0,8,0,48,0
981,166,7816,48,0,1,0,29,0,8,0,48,0
982,166,7816,48,0,1,0,29,0,8,0,48,0
983,166,7816,48,0,1,0,29,0,8,0,48,0
984,166,7816,48,0,1,0,29,0,8,0,48,0
985,166,7816,48,0,1,0,29,0,8,0,48,0
986,166,7816,48,0,1,0,29,0,8,0,48,0
987,166,7816,48,0,1,0,29,0,8,0,48,0
988,77,7831,36,0,1,0,34,0,5,0,36,0
989,166,7847,58,1,1,0,45,0,4,0,58,1
990,26,7872,36,0,0,0,36,0,0,0,27,0
991,77,7885,42,0,1,0,42,0,1,0,31,0
992,69,7905,168,3,4,0,168,3,1,0,165,3
993,45,7949,74,1,1,0,12,0,10,0,74,1
994,75,7958,62,1,1,0,45,0,3,0,62,1
995,130,7965,31,0,1,0,31,0,0,0,20,0
996,146,7990,28,0,1,0,28,0,1,0,27,0
997,146,7990,28,0,1,0,28,0,1,0,27,0
998,146,7990,28,0,1,0,28,0,1,0,27,0
999,75,7998,64,1,1,0,44,0,2,0,64,1
1000,100,8044,80,1,1,0,11,0,2,0,80,1
1001,166,8086,50,0,1,0,43,0,1,0,50,0
1002,92,8121,64,1,1,0,22,0,0,0,64,1
1003,75,8132,74,1,2,0,32,0,6,0,74,1
1004,166,8140,32,0,1,0,32,0,1,0,15,0
1005,165,8141,25,0,1,0,18,0,0,0,25,0
1006,41,8147,69,1,1,0,41,0,2,0,69,1
1007,69,8215,55,1,0,0,22,0,0,0,55,1
1008,166,8226,55,1,2,0,26,0,13,0,55,1
1009,77,8314,55,1,1,0,55,1,1,0,40,0
1010,80,8333,60,1,2,0,23,0,0,0,60,1
1011,155,8344,21,0,0,0,21,0,0,0,20,0
1012,168,8356,151,3,1,0,74,1,0,0,151,3
1013,105,8359,20,0,0,0,20,0,0,0,19,0
1014,77,8403,43,0,1,0,40,0,1,0,43,0
1015,166,8416,85,1,1,0,17,0,3,0,85,1
1016,5,8456,23,0,0,0,23,0,0,0,17,0
1017,41,8489,78,1,1,0,43,0,2,0,78,1
1018,74,8497,61,1,1,0,50,0,4,0,61,1
1019,58,8507,32,0,0,0,32,0,1,0,20,0
1020,58,8507,32,0,0,0,32,0,1,0,20,0
1021,58,8512,47,0,1,0,31,0,3,0,47,0
1022,166,8550,63,1,1,0,27,0,7,0,63,1
1023,69,8616,56,1,1,0,30,0,0,0,56,1
1024,113,8659,166,3,11,0,18,0,8,0,166,3
1025,75,8667,56,1,1,0,56,1,1,0,50,0
1026,75,8676,60,1,1,0,46,0,3,0,60,1
1027,54,8677,62,1,1,0,25,0,4,0,62,1
1028,166,8729,54,1,1,0,16,0,10,0,54,1
1029,166,8757,36,0,1,0,27,0,4,0,36,0
1030,98,8785,157,3,0,0,36,0,0,0,157,3
1031,130,8839,30,0,1,0,30,0,0,0,27,0
1032,54,8851,76,1,1,0,31,0,3,0,76,1
1033,130,8876,49,0,1,0,28,0,0,0,49,0
1034,44,8881,23,0,1,0,23,0,0,0,17,0
1035,166,8895,52,1,2,0,26,0,11,0,52,1
